rid,current_station,current_delay,date_of_service,final_delay
202411137657932,WEY,0.0,2024-11-13,5.0
202411137657940,WEY,0.0,2024-11-13,11.0
202411137657950,WEY,-1.0,2024-11-13,47.0
202411137657958,WEY,-1.0,2024-11-13,41.0
202411137657968,WEY,0.0,2024-11-13,36.0
202411137657978,WEY,-1.0,2024-11-13,9.0
202411137657988,WEY,0.0,2024-11-13,5.0
202411137658006,WEY,0.0,2024-11-13,33.0
202411137658036,WEY,-1.0,2024-11-13,9.0
202411137658046,WEY,-1.0,2024-11-13,15.0
202411137658056,WEY,0.0,2024-11-13,8.0
202411137658066,WEY,0.0,2024-11-13,9.0
202411137658076,WEY,-1.0,2024-11-13,17.0
202411137658086,WEY,-1.0,2024-11-13,33.0
202411137658096,WEY,3.0,2024-11-13,37.0
202411137658106,WEY,5.0,2024-11-13,54.0
202411137658116,WEY,-2.0,2024-11-13,26.0
202411137658126,WEY,9.0,2024-11-13,14.0
202411137658136,WEY,-2.0,2024-11-13,9.0
202411137658148,WEY,-1.0,2024-11-13,50.0
202411137658164,WEY,15.0,2024-11-13,-1372.0
202411147657899,WEY,-1.0,2024-11-14,17.0
202411147657903,WEY,0.0,2024-11-14,3.0
202411147657908,WEY,0.0,2024-11-14,1.0
202411147657914,WEY,1.0,2024-11-14,0.0
202411147657922,WEY,-1.0,2024-11-14,-1.0
202411147657932,WEY,0.0,2024-11-14,2.0
202411147657940,WEY,1.0,2024-11-14,1.0
202411147657950,WEY,0.0,2024-11-14,3.0
202411147657958,WEY,0.0,2024-11-14,4.0
202411147657968,WEY,-1.0,2024-11-14,0.0
202411147657978,WEY,-1.0,2024-11-14,-1.0
202411147657988,WEY,0.0,2024-11-14,1.0
202411147658006,WEY,0.0,2024-11-14,0.0
202411147658036,WEY,-1.0,2024-11-14,1.0
202411147658046,WEY,-1.0,2024-11-14,0.0
202411147658056,WEY,-1.0,2024-11-14,0.0
202411147658066,WEY,1.0,2024-11-14,10.0
202411147658076,WEY,0.0,2024-11-14,8.0
202411147658086,WEY,-1.0,2024-11-14,2.0
202411147658096,WEY,-1.0,2024-11-14,8.0
202411147658106,WEY,2.0,2024-11-14,1.0
202411147658116,WEY,0.0,2024-11-14,1.0
202411147658126,WEY,0.0,2024-11-14,0.0
202411147658136,WEY,-1.0,2024-11-14,-5.0
202411147658148,WEY,-1.0,2024-11-14,0.0
202411147658164,WEY,-1.0,2024-11-14,0.0
202411157657899,WEY,-1.0,2024-11-15,2.0
202411157657903,WEY,0.0,2024-11-15,1.0
202411157657908,WEY,0.0,2024-11-15,-2.0
202411157657914,WEY,0.0,2024-11-15,1.0
202411157657922,WEY,0.0,2024-11-15,8.0
202411157657932,WEY,0.0,2024-11-15,-1.0
202411157657940,WEY,-1.0,2024-11-15,1.0
202411157657950,WEY,1.0,2024-11-15,5.0
202411157657958,WEY,0.0,2024-11-15,27.0
202411157657968,WEY,0.0,2024-11-15,3.0
202411157657978,WEY,4.0,2024-11-15,0.0
202411157657988,WEY,0.0,2024-11-15,-3.0
202411157658006,WEY,0.0,2024-11-15,3.0
202411157658036,WEY,0.0,2024-11-15,1.0
202411157658046,WEY,-1.0,2024-11-15,1.0
202411157658056,WEY,-1.0,2024-11-15,1.0
202411157658066,WEY,1.0,2024-11-15,1.0
202411157658076,WEY,-1.0,2024-11-15,7.0
202411157658086,WEY,-1.0,2024-11-15,2.0
202411157658096,WEY,-1.0,2024-11-15,3.0
202411157658106,WEY,-1.0,2024-11-15,47.0
202411157658116,WEY,3.0,2024-11-15,11.0
202411157658126,WEY,-3.0,2024-11-15,6.0
202411157658136,WEY,2.0,2024-11-15,-5.0
202411157658147,WEY,-1.0,2024-11-15,-1.0
202411157658163,WEY,-1.0,2024-11-15,23.0
202411167657900,WEY,-1.0,2024-11-16,4.0
202411167657904,WEY,-1.0,2024-11-16,2.0
202411167657909,WEY,-1.0,2024-11-16,1.0
202411167657915,WEY,-1.0,2024-11-16,8.0
202411167657923,WEY,-1.0,2024-11-16,-2.0
202411167657933,WEY,-1.0,2024-11-16,10.0
202411167657941,WEY,-1.0,2024-11-16,8.0
202411167657951,WEY,-2.0,2024-11-16,-2.0
202411167657959,WEY,-1.0,2024-11-16,1.0
202411167657969,WEY,-2.0,2024-11-16,3.0
202411167657979,WEY,-2.0,2024-11-16,1.0
202411167657989,WEY,-1.0,2024-11-16,1.0
202411167658181,WEY,1.0,2024-11-16,
202411167658203,WEY,-1.0,2024-11-16,5.0
202411168901229,WEY,-1.0,2024-11-16,0.0
202411177657971,WEY,0.0,2024-11-17,22.0
202411177657991,WEY,-1.0,2024-11-17,12.0
202411177658007,WEY,-1.0,2024-11-17,2.0
202411177658015,WEY,-2.0,2024-11-17,-1.0
202411177658019,WEY,-1.0,2024-11-17,15.0
202411177658025,WEY,0.0,2024-11-17,1.0
202411177658039,WEY,-1.0,2024-11-17,1.0
202411177658059,WEY,0.0,2024-11-17,21.0
202411177658079,WEY,-1.0,2024-11-17,13.0
202411177658099,WEY,0.0,2024-11-17,3.0
202411177658119,WEY,5.0,2024-11-17,0.0
202411177658139,WEY,0.0,2024-11-17,0.0
202411177658155,WEY,-1.0,2024-11-17,3.0
202411177658171,WEY,-1.0,2024-11-17,-1.0
202411187657899,WEY,-1.0,2024-11-18,16.0
202411187657903,WEY,-1.0,2024-11-18,14.0
202411187657908,WEY,0.0,2024-11-18,-2.0
202411187657914,WEY,0.0,2024-11-18,1.0
202411187657922,WEY,0.0,2024-11-18,2.0
202411187657932,WEY,1.0,2024-11-18,2.0
202411187657940,WEY,1.0,2024-11-18,8.0
202411187657950,WEY,0.0,2024-11-18,9.0
202411187657958,WEY,0.0,2024-11-18,-2.0
202411187657968,WEY,0.0,2024-11-18,1.0
202411187657978,WEY,-1.0,2024-11-18,-1.0
202411187657988,WEY,-1.0,2024-11-18,5.0
202411187658006,WEY,1.0,2024-11-18,4.0
202411187658036,WEY,0.0,2024-11-18,23.0
202411187658046,WEY,-1.0,2024-11-18,4.0
202411187658056,WEY,-1.0,2024-11-18,0.0
202411187658066,WEY,0.0,2024-11-18,7.0
202411187658076,WEY,-1.0,2024-11-18,4.0
202411187658086,WEY,-1.0,2024-11-18,22.0
202411187658096,WEY,-1.0,2024-11-18,9.0
202411187658106,WEY,-1.0,2024-11-18,12.0
202411187658116,WEY,-1.0,2024-11-18,12.0
202411187658126,WEY,-1.0,2024-11-18,1.0
202411187658136,WEY,-1.0,2024-11-18,-1.0
202411187658148,WEY,0.0,2024-11-18,1.0
202411187658164,WEY,-1.0,2024-11-18,10.0
202411197657899,WEY,-1.0,2024-11-19,13.0
202411197657903,WEY,4.0,2024-11-19,6.0
202411197657908,WEY,2.0,2024-11-19,3.0
202411197657914,WEY,1.0,2024-11-19,-1.0
202411197657922,WEY,0.0,2024-11-19,7.0
202411197657932,WEY,12.0,2024-11-19,10.0
202411197657940,WEY,5.0,2024-11-19,2.0
202411197657950,WEY,0.0,2024-11-19,6.0
202411197657958,WEY,0.0,2024-11-19,6.0
202411197657968,WEY,0.0,2024-11-19,-1.0
202411197657978,WEY,6.0,2024-11-19,16.0
202411197657988,WEY,8.0,2024-11-19,16.0
202411197658006,WEY,2.0,2024-11-19,14.0
202411197658036,WEY,-1.0,2024-11-19,6.0
202411197658046,WEY,-1.0,2024-11-19,13.0
202411197658056,WEY,0.0,2024-11-19,2.0
202411197658066,WEY,-1.0,2024-11-19,8.0
202411197658076,WEY,1.0,2024-11-19,6.0
202411197658086,WEY,-1.0,2024-11-19,19.0
202411197658096,WEY,-1.0,2024-11-19,5.0
202411197658106,WEY,-1.0,2024-11-19,6.0
202411197658116,WEY,-1.0,2024-11-19,8.0
202411197658126,WEY,-1.0,2024-11-19,4.0
202411197658136,WEY,6.0,2024-11-19,16.0
202411197658148,WEY,1.0,2024-11-19,14.0
202411197658164,WEY,0.0,2024-11-19,0.0
202411207657899,WEY,-1.0,2024-11-20,-1.0
202411207657903,WEY,0.0,2024-11-20,3.0
202411207657908,WEY,0.0,2024-11-20,-1.0
202411207657914,WEY,0.0,2024-11-20,-2.0
202411207657922,WEY,15.0,2024-11-20,20.0
202411207657932,WEY,0.0,2024-11-20,2.0
202411207657940,WEY,0.0,2024-11-20,-1.0
202411207657950,WEY,0.0,2024-11-20,1.0
202411207657958,WEY,0.0,2024-11-20,4.0
202411207657968,WEY,0.0,2024-11-20,5.0
202411207657978,WEY,0.0,2024-11-20,2.0
202411207657988,WEY,0.0,2024-11-20,15.0
202411207658006,WEY,0.0,2024-11-20,1.0
202411207658036,WEY,-1.0,2024-11-20,8.0
202411207658046,WEY,-1.0,2024-11-20,14.0
202411207658056,WEY,-1.0,2024-11-20,0.0
202411207658066,WEY,5.0,2024-11-20,12.0
202411207658076,WEY,1.0,2024-11-20,23.0
202411207658086,WEY,1.0,2024-11-20,12.0
202411207658096,WEY,-1.0,2024-11-20,4.0
202411207658106,WEY,-1.0,2024-11-20,24.0
202411207658116,WEY,-1.0,2024-11-20,7.0
202411207658126,WEY,-1.0,2024-11-20,12.0
202411207658136,WEY,-1.0,2024-11-20,3.0
202411207658148,WEY,0.0,2024-11-20,0.0
202411207658164,WEY,2.0,2024-11-20,13.0
202411217657899,WEY,0.0,2024-11-21,14.0
202411217657903,WEY,13.0,2024-11-21,
202411217657908,WEY,2.0,2024-11-21,
202411217657914,WEY,1.0,2024-11-21,
202411217657922,WEY,13.0,2024-11-21,
202411217657932,WEY,83.0,2024-11-21,
202411217657940,WEY,52.0,2024-11-21,83.0
202411217657950,WEY,,2024-11-21,
202411217657958,WEY,21.0,2024-11-21,47.0
202411217657968,WEY,,2024-11-21,
202411217657978,WEY,13.0,2024-11-21,33.0
202411217657988,WEY,69.0,2024-11-21,57.0
202411217658006,WEY,22.0,2024-11-21,41.0
202411217658036,WEY,-1.0,2024-11-21,13.0
202411217658046,WEY,3.0,2024-11-21,
202411217658056,WEY,2.0,2024-11-21,182.0
202411217658066,WEY,27.0,2024-11-21,
202411217658076,WEY,52.0,2024-11-21,
202411217658086,WEY,97.0,2024-11-21,126.0
202411217658096,WEY,77.0,2024-11-21,111.0
202411217658106,WEY,48.0,2024-11-21,69.0
202411217658116,WEY,10.0,2024-11-21,33.0
202411217658126,WEY,23.0,2024-11-21,48.0
202411217658136,WEY,18.0,2024-11-21,19.0
202411217658148,WEY,-1.0,2024-11-21,46.0
202411217658164,WEY,49.0,2024-11-21,-1398.0
202411227657899,WEY,0.0,2024-11-22,55.0
202411227657903,WEY,2.0,2024-11-22,17.0
202411227657908,WEY,-1.0,2024-11-22,10.0
202411227657914,WEY,0.0,2024-11-22,3.0
202411227657922,WEY,0.0,2024-11-22,4.0
202411227657932,WEY,0.0,2024-11-22,7.0
202411227657940,WEY,-1.0,2024-11-22,10.0
202411227657950,WEY,0.0,2024-11-22,2.0
202411227657958,WEY,1.0,2024-11-22,5.0
202411227657968,WEY,0.0,2024-11-22,-1.0
202411227657978,WEY,0.0,2024-11-22,5.0
202411227657988,WEY,0.0,2024-11-22,3.0
202411227658006,WEY,0.0,2024-11-22,27.0
202411227658036,WEY,-1.0,2024-11-22,17.0
202411227658046,WEY,-1.0,2024-11-22,12.0
202411227658056,WEY,-1.0,2024-11-22,13.0
202411227658066,WEY,9.0,2024-11-22,22.0
202411227658076,WEY,-1.0,2024-11-22,2.0
202411227658086,WEY,-1.0,2024-11-22,7.0
202411227658096,WEY,17.0,2024-11-22,22.0
202411227658106,WEY,8.0,2024-11-22,19.0
202411227658116,WEY,1.0,2024-11-22,8.0
202411227658126,WEY,-1.0,2024-11-22,5.0
202411227658136,WEY,1.0,2024-11-22,-5.0
202411227658147,WEY,6.0,2024-11-22,11.0
202411227658163,WEY,15.0,2024-11-22,2.0
202411237657900,WEY,1.0,2024-11-23,16.0
202411237657904,WEY,1.0,2024-11-23,20.0
202411237657909,WEY,0.0,2024-11-23,13.0
202411237657915,WEY,-1.0,2024-11-23,16.0
202411237657923,WEY,0.0,2024-11-23,23.0
202411237657933,WEY,0.0,2024-11-23,19.0
202411237657941,WEY,7.0,2024-11-23,16.0
202411237657951,WEY,0.0,2024-11-23,43.0
202411237657959,WEY,0.0,2024-11-23,11.0
202411237657969,WEY,-1.0,2024-11-23,20.0
202411237657979,WEY,-1.0,2024-11-23,29.0
202411237657989,WEY,0.0,2024-11-23,8.0
202411237658023,WEY,-1.0,2024-11-23,17.0
202411237658027,WEY,0.0,2024-11-23,20.0
202411237658037,WEY,-1.0,2024-11-23,15.0
202411237658047,WEY,3.0,2024-11-23,23.0
202411237658057,WEY,-1.0,2024-11-23,25.0
202411237658067,WEY,0.0,2024-11-23,10.0
202411237658077,WEY,4.0,2024-11-23,18.0
202411237658087,WEY,6.0,2024-11-23,17.0
202411237658097,WEY,-1.0,2024-11-23,18.0
202411237658107,WEY,0.0,2024-11-23,26.0
202411237658117,WEY,-1.0,2024-11-23,20.0
202411237658127,WEY,-1.0,2024-11-23,
202411237658137,WEY,3.0,2024-11-23,7.0
202411237658149,WEY,0.0,2024-11-23,11.0
202411237658165,WEY,-1.0,2024-11-23,1.0
202411237658181,WEY,-1.0,2024-11-23,-5.0
202411237658203,WEY,-1.0,2024-11-23,23.0
202411238901229,WEY,-1.0,2024-11-23,7.0
202411257657899,WEY,2.0,2024-11-25,17.0
202411257657903,WEY,4.0,2024-11-25,22.0
202411257657908,WEY,13.0,2024-11-25,34.0
202411257657914,WEY,5.0,2024-11-25,27.0
202411257657922,WEY,0.0,2024-11-25,7.0
202411257657932,WEY,-1.0,2024-11-25,
202411257657940,WEY,0.0,2024-11-25,3.0
202411257657950,WEY,0.0,2024-11-25,-1.0
202411257657958,WEY,0.0,2024-11-25,14.0
202411257657968,WEY,0.0,2024-11-25,9.0
202411257657978,WEY,0.0,2024-11-25,6.0
202411257657988,WEY,1.0,2024-11-25,-1.0
202411257658006,WEY,10.0,2024-11-25,20.0
202411257658036,WEY,0.0,2024-11-25,29.0
202411257658046,WEY,-1.0,2024-11-25,11.0
202411257658056,WEY,9.0,2024-11-25,23.0
202411257658066,WEY,10.0,2024-11-25,22.0
202411257658076,WEY,-1.0,2024-11-25,28.0
202411257658086,WEY,0.0,2024-11-25,21.0
202411257658096,WEY,5.0,2024-11-25,8.0
202411257658106,WEY,-1.0,2024-11-25,10.0
202411257658116,WEY,3.0,2024-11-25,14.0
202411257658126,WEY,0.0,2024-11-25,15.0
202411257658136,WEY,1.0,2024-11-25,0.0
202411257658148,WEY,-2.0,2024-11-25,0.0
202411257658164,WEY,15.0,2024-11-25,-3.0
202411267657899,WEY,-1.0,2024-11-26,23.0
202411267657903,WEY,15.0,2024-11-26,9.0
202411267657908,WEY,7.0,2024-11-26,53.0
202411267657914,WEY,9.0,2024-11-26,34.0
202411267657922,WEY,12.0,2024-11-26,60.0
202411267657932,WEY,0.0,2024-11-26,25.0
202411267657940,WEY,-1.0,2024-11-26,9.0
202411267657950,WEY,0.0,2024-11-26,25.0
202411267657958,WEY,0.0,2024-11-26,8.0
202411267657968,WEY,0.0,2024-11-26,30.0
202411267657978,WEY,-1.0,2024-11-26,-1.0
202411267657988,WEY,6.0,2024-11-26,-1.0
202411267658006,WEY,1.0,2024-11-26,13.0
202411267658036,WEY,-1.0,2024-11-26,19.0
202411267658046,WEY,1.0,2024-11-26,15.0
202411267658056,WEY,20.0,2024-11-26,46.0
202411267658066,WEY,19.0,2024-11-26,27.0
202411267658076,WEY,2.0,2024-11-26,16.0
202411267658086,WEY,3.0,2024-11-26,12.0
202411267658096,WEY,17.0,2024-11-26,20.0
202411267658106,WEY,22.0,2024-11-26,32.0
202411267658116,WEY,1.0,2024-11-26,4.0
202411267658126,WEY,0.0,2024-11-26,9.0
202411267658136,WEY,9.0,2024-11-26,1.0
202411267658148,WEY,13.0,2024-11-26,15.0
202411267658164,WEY,5.0,2024-11-26,-4.0
202411277657899,WEY,-1.0,2024-11-27,39.0
202411277657903,WEY,12.0,2024-11-27,31.0
202411277657908,WEY,0.0,2024-11-27,5.0
202411277657914,WEY,6.0,2024-11-27,20.0
202411277657922,WEY,1.0,2024-11-27,16.0
202411277657932,WEY,19.0,2024-11-27,15.0
202411277657940,WEY,19.0,2024-11-27,21.0
202411277657950,WEY,7.0,2024-11-27,9.0
202411277657958,WEY,9.0,2024-11-27,5.0
202411277657978,WEY,0.0,2024-11-27,89.0
202411277657988,WEY,4.0,2024-11-27,
202411277658006,WEY,0.0,2024-11-27,
202411277658036,WEY,10.0,2024-11-27,29.0
202411277658046,WEY,2.0,2024-11-27,26.0
202411277658056,WEY,-1.0,2024-11-27,21.0
202411277658066,WEY,20.0,2024-11-27,29.0
202411277658076,WEY,-3.0,2024-11-27,14.0
202411277658086,WEY,17.0,2024-11-27,23.0
202411277658096,WEY,24.0,2024-11-27,31.0
202411277658106,WEY,24.0,2024-11-27,22.0
202411277658116,WEY,5.0,2024-11-27,14.0
202411277658126,WEY,-4.0,2024-11-27,
202411277658136,WEY,23.0,2024-11-27,
202411277658148,WEY,9.0,2024-11-27,
202411277658164,WEY,-3.0,2024-11-27,
202411287657899,WEY,-1.0,2024-11-28,15.0
202411287657903,WEY,-1.0,2024-11-28,9.0
202411287657908,WEY,6.0,2024-11-28,16.0
202411287657914,WEY,6.0,2024-11-28,8.0
202411287657922,WEY,0.0,2024-11-28,13.0
202411287657932,WEY,-1.0,2024-11-28,
202411287657940,WEY,,2024-11-28,
202411287657950,WEY,0.0,2024-11-28,
202411287657958,WEY,0.0,2024-11-28,
202411287657968,WEY,0.0,2024-11-28,22.0
202411287657978,WEY,,2024-11-28,
202411287657988,WEY,32.0,2024-11-28,33.0
202411287658006,WEY,0.0,2024-11-28,29.0
202411287658036,WEY,-1.0,2024-11-28,26.0
202411287658046,WEY,-1.0,2024-11-28,19.0
202411287658056,WEY,-2.0,2024-11-28,6.0
202411287658066,WEY,0.0,2024-11-28,12.0
202411287658076,WEY,1.0,2024-11-28,11.0
202411287658086,WEY,-2.0,2024-11-28,11.0
202411287658096,WEY,17.0,2024-11-28,35.0
202411287658106,WEY,-2.0,2024-11-28,17.0
202411287658116,WEY,0.0,2024-11-28,7.0
202411287658126,WEY,8.0,2024-11-28,14.0
202411287658136,WEY,0.0,2024-11-28,-4.0
202411287658148,WEY,8.0,2024-11-28,3.0
202411287658164,WEY,16.0,2024-11-28,11.0
202411297657899,WEY,0.0,2024-11-29,7.0
202411297657903,WEY,0.0,2024-11-29,34.0
202411297657908,WEY,1.0,2024-11-29,2.0
202411297657914,WEY,13.0,2024-11-29,9.0
202411297657922,WEY,0.0,2024-11-29,11.0
202411297657932,WEY,-1.0,2024-11-29,3.0
202411297657940,WEY,0.0,2024-11-29,0.0
202411297657950,WEY,0.0,2024-11-29,10.0
202411297657958,WEY,0.0,2024-11-29,12.0
202411297657968,WEY,0.0,2024-11-29,-2.0
202411297657978,WEY,0.0,2024-11-29,46.0
202411297657988,WEY,14.0,2024-11-29,46.0
202411297658006,WEY,0.0,2024-11-29,33.0
202411297658036,WEY,-1.0,2024-11-29,15.0
202411297658046,WEY,-1.0,2024-11-29,15.0
202411297658056,WEY,-1.0,2024-11-29,3.0
202411297658066,WEY,6.0,2024-11-29,27.0
202411297658076,WEY,-5.0,2024-11-29,19.0
202411297658086,WEY,-1.0,2024-11-29,8.0
202411297658096,WEY,-1.0,2024-11-29,5.0
202411297658106,WEY,-2.0,2024-11-29,11.0
202411297658116,WEY,0.0,2024-11-29,5.0
202411297658126,WEY,0.0,2024-11-29,31.0
202411297658136,WEY,8.0,2024-11-29,19.0
202411297658147,WEY,8.0,2024-11-29,20.0
202411297658163,WEY,-4.0,2024-11-29,-1407.0
202411307657900,WEY,0.0,2024-11-30,11.0
202411307657904,WEY,0.0,2024-11-30,5.0
202411307657909,WEY,-1.0,2024-11-30,2.0
202411307657915,WEY,-1.0,2024-11-30,-4.0
202411307657923,WEY,0.0,2024-11-30,5.0
202411307657933,WEY,0.0,2024-11-30,0.0
202411307657941,WEY,0.0,2024-11-30,5.0
202411307657951,WEY,-1.0,2024-11-30,4.0
202411307657959,WEY,-1.0,2024-11-30,3.0
202411307657969,WEY,-1.0,2024-11-30,3.0
202411307657979,WEY,1.0,2024-11-30,26.0
202411307657989,WEY,0.0,2024-11-30,0.0
202411307658023,WEY,-1.0,2024-11-30,0.0
202411307658027,WEY,0.0,2024-11-30,3.0
202411307658037,WEY,-1.0,2024-11-30,2.0
202411307658047,WEY,-1.0,2024-11-30,-1.0
202411307658057,WEY,-1.0,2024-11-30,4.0
202411307658067,WEY,-1.0,2024-11-30,12.0
202411307658077,WEY,1.0,2024-11-30,11.0
202411307658087,WEY,-1.0,2024-11-30,4.0
202411307658097,WEY,-1.0,2024-11-30,0.0
202411307658107,WEY,-1.0,2024-11-30,2.0
202411307658117,WEY,-1.0,2024-11-30,1.0
202411307658127,WEY,-1.0,2024-11-30,1.0
202411307658137,WEY,2.0,2024-11-30,16.0
202411307658149,WEY,1.0,2024-11-30,-1.0
202411307658165,WEY,-1.0,2024-11-30,3.0
202411307658181,WEY,-1.0,2024-11-30,0.0
202411307658203,WEY,-1.0,2024-11-30,7.0
202411308901229,WEY,0.0,2024-11-30,4.0
202412027657899,WEY,0.0,2024-12-02,14.0
202412027657903,WEY,5.0,2024-12-02,16.0
202412027657908,WEY,0.0,2024-12-02,5.0
202412027657914,WEY,0.0,2024-12-02,3.0
202412027657922,WEY,0.0,2024-12-02,5.0
202412027657932,WEY,0.0,2024-12-02,0.0
202412027657940,WEY,0.0,2024-12-02,-1.0
202412027657950,WEY,0.0,2024-12-02,3.0
202412027657958,WEY,0.0,2024-12-02,-2.0
202412027657968,WEY,0.0,2024-12-02,2.0
202412027657978,WEY,0.0,2024-12-02,-1.0
202412027657988,WEY,-1.0,2024-12-02,2.0
202412027658006,WEY,0.0,2024-12-02,0.0
202412027658036,WEY,-1.0,2024-12-02,
202412027658046,WEY,-1.0,2024-12-02,13.0
202412027658056,WEY,-1.0,2024-12-02,6.0
202412027658066,WEY,-1.0,2024-12-02,19.0
202412027658076,WEY,0.0,2024-12-02,1.0
202412027658086,WEY,0.0,2024-12-02,1.0
202412027658096,WEY,-1.0,2024-12-02,4.0
202412027658106,WEY,-1.0,2024-12-02,4.0
202412027658116,WEY,-1.0,2024-12-02,6.0
202412027658126,WEY,-1.0,2024-12-02,7.0
202412027658136,WEY,0.0,2024-12-02,-5.0
202412027658148,WEY,-1.0,2024-12-02,3.0
202412027658164,WEY,-1.0,2024-12-02,0.0
202412037657899,WEY,0.0,2024-12-03,1.0
202412037657903,WEY,-1.0,2024-12-03,6.0
202412037657908,WEY,1.0,2024-12-03,-1.0
202412037657914,WEY,0.0,2024-12-03,1.0
202412037657922,WEY,-1.0,2024-12-03,8.0
202412037657932,WEY,0.0,2024-12-03,1.0
202412037657940,WEY,0.0,2024-12-03,4.0
202412037657950,WEY,0.0,2024-12-03,8.0
202412037657958,WEY,0.0,2024-12-03,13.0
202412037657968,WEY,-1.0,2024-12-03,2.0
202412037657978,WEY,2.0,2024-12-03,0.0
202412037657988,WEY,26.0,2024-12-03,30.0
202412037658006,WEY,0.0,2024-12-03,2.0
202412037658036,WEY,-1.0,2024-12-03,0.0
202412037658046,WEY,1.0,2024-12-03,19.0
202412037658056,WEY,-1.0,2024-12-03,8.0
202412037658066,WEY,-1.0,2024-12-03,21.0
202412037658076,WEY,-1.0,2024-12-03,4.0
202412037658086,WEY,-1.0,2024-12-03,1.0
202412037658096,WEY,0.0,2024-12-03,10.0
202412037658106,WEY,-1.0,2024-12-03,15.0
202412037658116,WEY,-2.0,2024-12-03,20.0
202412037658126,WEY,0.0,2024-12-03,22.0
202412037658136,WEY,20.0,2024-12-03,6.0
202412037658148,WEY,-1.0,2024-12-03,2.0
202412037658164,WEY,14.0,2024-12-03,-3.0
202412047657899,WEY,-1.0,2024-12-04,1.0
202412047657903,WEY,8.0,2024-12-04,13.0
202412047657908,WEY,-1.0,2024-12-04,31.0
202412047657914,WEY,0.0,2024-12-04,0.0
202412047657922,WEY,0.0,2024-12-04,3.0
202412047657932,WEY,0.0,2024-12-04,9.0
202412047657940,WEY,-1.0,2024-12-04,9.0
202412047657950,WEY,-1.0,2024-12-04,12.0
202412047657958,WEY,-1.0,2024-12-04,7.0
202412047657968,WEY,0.0,2024-12-04,10.0
202412047657978,WEY,0.0,2024-12-04,15.0
202412047657988,WEY,3.0,2024-12-04,-3.0
202412047658006,WEY,-1.0,2024-12-04,3.0
202412047658036,WEY,-1.0,2024-12-04,2.0
202412047658046,WEY,-1.0,2024-12-04,7.0
202412047658056,WEY,-1.0,2024-12-04,10.0
202412047658066,WEY,-1.0,2024-12-04,0.0
202412047658076,WEY,-1.0,2024-12-04,0.0
202412047658086,WEY,0.0,2024-12-04,8.0
202412047658096,WEY,-1.0,2024-12-04,11.0
202412047658106,WEY,0.0,2024-12-04,14.0
202412047658116,WEY,-1.0,2024-12-04,2.0
202412047658126,WEY,4.0,2024-12-04,17.0
202412047658136,WEY,3.0,2024-12-04,4.0
202412047658148,WEY,0.0,2024-12-04,0.0
202412047658164,WEY,19.0,2024-12-04,2.0
202412057657899,WEY,-1.0,2024-12-05,0.0
202412057657903,WEY,-1.0,2024-12-05,15.0
202412057657908,WEY,3.0,2024-12-05,6.0
202412057657914,WEY,0.0,2024-12-05,15.0
202412057657922,WEY,0.0,2024-12-05,1.0
202412057657932,WEY,0.0,2024-12-05,1.0
202412057657940,WEY,-1.0,2024-12-05,17.0
202412057657950,WEY,0.0,2024-12-05,6.0
202412057657958,WEY,2.0,2024-12-05,12.0
202412057657968,WEY,0.0,2024-12-05,12.0
202412057657978,WEY,1.0,2024-12-05,21.0
202412057657988,WEY,4.0,2024-12-05,35.0
202412057658006,WEY,-1.0,2024-12-05,2.0
202412057658036,WEY,-1.0,2024-12-05,19.0
202412057658046,WEY,-1.0,2024-12-05,13.0
202412057658056,WEY,-1.0,2024-12-05,6.0
202412057658066,WEY,0.0,2024-12-05,3.0
202412057658076,WEY,-1.0,2024-12-05,3.0
202412057658086,WEY,,2024-12-05,
202412057658096,WEY,3.0,2024-12-05,8.0
202412057658106,WEY,0.0,2024-12-05,27.0
202412057658116,WEY,0.0,2024-12-05,5.0
202412057658126,WEY,1.0,2024-12-05,5.0
202412057658136,WEY,19.0,2024-12-05,24.0
202412057658148,WEY,-1.0,2024-12-05,4.0
202412057658164,WEY,-2.0,2024-12-05,-1.0
202412067657899,WEY,5.0,2024-12-06,32.0
202412067657903,WEY,2.0,2024-12-06,24.0
202412067657908,WEY,-1.0,2024-12-06,
202412067657914,WEY,0.0,2024-12-06,28.0
202412067657922,WEY,-1.0,2024-12-06,26.0
202412067657932,WEY,13.0,2024-12-06,31.0
202412067657940,WEY,2.0,2024-12-06,9.0
202412067657950,WEY,0.0,2024-12-06,10.0
202412067657958,WEY,0.0,2024-12-06,
202412067657968,WEY,1.0,2024-12-06,
202412067657978,WEY,0.0,2024-12-06,36.0
202412067657988,WEY,18.0,2024-12-06,17.0
202412067658006,WEY,7.0,2024-12-06,8.0
202412067658036,WEY,0.0,2024-12-06,24.0
202412067658046,WEY,-1.0,2024-12-06,19.0
202412067658056,WEY,0.0,2024-12-06,5.0
202412067658066,WEY,0.0,2024-12-06,2.0
202412067658076,WEY,18.0,2024-12-06,33.0
202412067658086,WEY,1.0,2024-12-06,10.0
202412067658096,WEY,1.0,2024-12-06,18.0
202412067658106,WEY,-1.0,2024-12-06,10.0
202412067658116,WEY,8.0,2024-12-06,27.0
202412067658126,WEY,-3.0,2024-12-06,33.0
202412067658136,WEY,6.0,2024-12-06,14.0
202412067658147,WEY,9.0,2024-12-06,2.0
202412067658163,WEY,15.0,2024-12-06,18.0
202412077657900,WEY,36.0,2024-12-07,53.0
